"x.1","x.2","classes"
0.628791860768557,-0.749437760263925,"1"
-1.14539858666042,0.55174860227412,"2"
-1.62845387162447,-0.264137265177526,"2"
0.286656924907519,0.357153132238065,"1"
2.11709586607562,1.83878412252674,"1"
-0.91426113145505,0.476193329147166,"2"
0.551629295101267,0.859284097595447,"1"
-0.353213283848426,-0.693037329507096,"2"
0.787504858572328,0.275428233766724,"1"
-0.830417940421454,1.63868955356947,"1"
1.57405802159083,1.17737145671982,"1"
-3.04966117135762,0.0804186554441357,"2"
2.51247459978021,1.89809165174918,"1"
1.43952411879875,1.24199007230997,"1"
-0.0824348137926919,-1.63575768938248,"2"
2.01848597772284,1.49521716112651,"1"
1.2037950893998,1.46934698059845,"1"
2.60587826166065,-1.87034437756857,"1"
-1.85026607857716,-1.7134284873773,"2"
-0.311901847502365,1.44822783308262,"1"
0.0802781788480678,0.355142642592609,"2"
-3.59354986847114,-0.525746421653452,"2"
-0.289481390808695,-2.00533067951684,"2"
-1.54747831915888,-0.650787643618111,"2"
-1.84440969678058,-0.913242914002266,"2"
2.37559996641386,1.14278328744434,"1"
-1.84182352609241,-1.31668089292751,"2"
0.702016600211628,2.0373691443461,"1"
2.32776574788995,-0.966617947432134,"1"
-0.583759674589752,2.27878086165363,"1"
-0.565022180831484,-1.59700433408212,"2"
0.618693513828993,1.28958327281926,"1"
-2.4393997785472,-1.42841764218858,"2"
-1.3300674414884,-1.58046378190604,"2"
1.81761596164241,0.922340505744089,"1"
0.930459425091507,1.16209893092449,"1"
-1.53439567258625,-1.2461353183554,"2"
0.962159845338818,0.493499374306106,"1"
0.850944190580517,1.31687585145928,"1"
-0.393064293592109,-2.06428688796612,"2"
-2.49424216295211,-0.948827706395707,"2"
-0.635457052467821,-1.46879946225473,"2"
1.42564438930641,1.1664932773548,"1"
-1.65580037799435,-0.79246979327134,"2"
-1.41665497728163,-2.22341668815607,"2"
1.94679779145229,-0.216299853683544,"1"
0.853832232020976,0.775766505863958,"1"
1.93403575328759,-1.4007986447008,"1"
-1.4419866498158,-0.86111515667853,"2"
0.696109934317349,0.279963192340664,"1"
0.882562046563626,-2.5348229487229,"2"
2.33686173194589,1.47993828808414,"1"
0.819238187911787,1.38805060109975,"1"
0.947148038166784,1.11768844975138,"1"
-2.20505464486666,-1.241491280769,"2"
0.536437806331461,0.827287395100864,"1"
1.68834963679242,0.217417413867217,"1"
1.51233303939008,1.11039222726161,"1"
-1.39196523451437,1.34043407589926,"2"
1.43884388945547,2.28635310470519,"1"
0.381399015675505,-3.80875712731035,"2"
0.119538055628924,-0.497352409286121,"1"
-1.83917070122222,-1.30544158233896,"2"
-0.157748968469102,0.477891786971159,"1"
-0.199572852138602,-0.332368871620596,"2"
2.31899169797534,1.44803334539206,"1"
-0.158864451784314,2.59007351923166,"1"
-2.55322038131366,-0.82308390828066,"2"
0.295802768128664,1.35950137727619,"1"
1.73878939734786,2.15180042486803,"1"
-0.61919141310916,1.09664895836384,"1"
-1.02255782342699,-1.37843985869286,"2"
1.72605856757133,1.69922563006086,"1"
0.684074314134067,0.544132746467796,"1"
0.459820795112289,-1.71956370420705,"2"
-1.16639108769431,-1.97567047162424,"2"
2.09362773394464,1.62188779850916,"1"
1.70938113035484,-0.524707155693975,"1"
-1.65768329888604,-0.944202866517842,"2"
-1.57842674943782,-1.08075466356777,"2"
0.733214161097821,-2.02866821398198,"2"
-1.66851985752665,-1.62853816771417,"2"
-0.413839650410492,1.2897512323929,"1"
0.859975195030635,1.40914134917565,"1"
2.18160413286392,1.10676025833716,"1"
-1.45442937466427,1.02133468682329,"2"
1.84646628956657,0.727771395836861,"1"
1.42720880664321,1.18833692000959,"1"
-0.51999691738154,1.17005065683042,"1"
-1.6083883335962,-0.502144601043388,"2"
2.23745248951818,1.89077842873962,"1"
0.919939464486428,0.684694805132211,"1"
0.801576738565278,0.0330776290894889,"1"
-0.387406800330955,0.0716614738036465,"2"
0.884024392452601,0.319779518389372,"1"
-0.336801251080122,0.0370918429359403,"1"
-0.570527258887841,-1.02381396008201,"2"
2.86035034840192,2.34294682964736,"1"
0.599580211164253,1.79704932689181,"1"
1.09003201735648,1.82324716868885,"1"
0.891391371027362,0.454599424144785,"1"
1.87997477172455,0.700112857793729,"1"
-1.07012111880674,-0.501509861469874,"2"
-2.35499719845203,0.67858798565598,"2"
0.237797800758077,0.904415572008606,"1"
1.29796333372136,0.852345716277274,"1"
-0.460542645140287,1.55923612435758,"1"
-1.09244842019615,-1.8676517333559,"2"
-0.207057814038089,1.58497560629745,"1"
-2.19720889942693,-1.64688898042419,"2"
1.01214592694094,2.02140128221654,"1"
-0.844823801338642,-0.901738070174414,"2"
0.0832732700350158,-1.00361388369961,"2"
0.0173057652980421,0.154024523763878,"1"
0.563515286566619,0.626109912190293,"1"
-0.912064086913572,-0.429115400664411,"2"
-0.0786068817972568,-1.00080041490766,"2"
-1.09979905740513,0.0508758397852827,"2"
0.380895167238721,1.32651583771946,"1"
-0.328067790333043,1.13274890907745,"1"
-0.264231107296274,0.201281584386492,"1"
-0.606116996545394,-1.61540164495873,"2"
0.803716545803159,-0.427972275693513,"2"
1.99161745605255,0.751608364111996,"1"
-0.287285771329091,-0.381011732338443,"2"
-1.99639867027804,-1.54985293735836,"2"
-1.55031405380432,-0.0342922252295886,"2"
0.216899748101984,1.21947313993805,"1"
-0.0788736466902328,-0.556567833130734,"2"
-0.299728840806927,1.45186011920514,"1"
0.508908144399723,2.55855307942122,"1"
-0.890135769180589,0.0632560009802821,"2"
-1.65832137544949,-1.43898847659574,"2"
2.1260254847091,1.60744932041004,"1"
0.886276067714243,0.807154254422287,"1"
-1.1690694676662,-0.721214565790143,"2"
-1.33449430000417,-2.76102346746571,"2"
-3.42135720743636,-0.645337779204202,"2"
-0.372154373860351,0.738765516515292,"1"
0.463691169587901,-2.83533957761798,"2"
-0.0823118422685483,-0.170862272949665,"1"
-1.99609311801717,-0.72606836809811,"2"
0.891925128276709,2.48764463401285,"1"
1.22473497408703,-0.114108348477808,"1"
1.17089290248882,0.474166031728928,"1"
1.93757913971245,2.82058477161897,"1"
-0.408298323691278,-2.46294421523649,"2"
0.0178607737551009,0.94015283811673,"1"
-0.936451262217984,-1.09461507483017,"2"
-1.25867604204933,-1.27468484258283,"2"
1.0016785442407,-2.59861738695375,"2"
0.414343183526541,1.36605478430012,"1"
1.19568593946936,0.871292494749807,"1"
-1.47865884514271,-2.94247867283097,"2"
0.731824272758541,2.42298457836179,"1"
-0.0220099849345134,0.512968716014894,"1"
-1.96542706912792,0.00395218594135116,"2"
-1.90114530203306,-2.15979518459461,"2"
1.95143037901218,2.386441995357,"1"
-0.946430497213245,-0.273900335310342,"2"
-0.21700300411889,0.520819239573966,"1"
1.49901925792158,-0.993314149036061,"1"
-0.585105332019911,-2.52097806223562,"2"
2.09788802471229,1.81436591902045,"1"
0.399532628968622,-0.0180474742499779,"1"
-0.338023952936671,1.52380115742,"1"
2.18614744873541,-1.0312865797862,"1"
-0.842146140175693,-1.30387699968525,"2"
-0.510949443251105,-2.11997268798306,"2"
2.23522401257601,0.479983726072567,"1"
-0.0619082383147715,-0.145960277472614,"1"
0.0659773254230074,-0.765001336750345,"2"
-1.36607680706555,-0.999696268638053,"2"
1.86803589109885,1.59596141386068,"1"
-2.02726073125688,0.591928992759745,"2"
1.48165525133412,0.391931285223854,"1"
-0.348361817374659,0.584122868437457,"2"
1.11238227875483,1.8501644946851,"1"
0.705455676807567,-0.00089831969155596,"1"
-1.12292093230654,-2.94325635716571,"2"
-3.00979770335646,-1.55995610996364,"2"
-1.38446593716989,0.69949173328568,"2"
-0.815879935435335,-1.8689513131725,"2"
-0.836534488058081,1.2728616780723,"1"
-2.06039032094316,-1.07930524339199,"2"
0.51310266468057,-0.653810289411931,"2"
-1.02784120019064,-0.187382643277528,"2"
0.838463906334854,2.66505051851664,"1"
1.59784412338314,2.74399758045503,"1"
-0.328024096620527,-2.21645520329072,"2"
0.841287018759515,0.147840608963262,"2"
-0.536616802013565,-0.973163756861929,"2"
2.48936624185566,1.6962304206661,"1"
-0.383784437352113,-2.80561967332052,"2"
-0.155817120293193,-1.21801995925554,"2"
0.765511618934849,0.979123934089024,"1"
-2.4182764377943,0.722049677167391,"2"
2.09641872889901,2.04131493776959,"1"
-1.8170697302746,-1.12205403300744,"2"
1.05271127361259,1.57487170865939,"1"
